-69	0.1219	0.2222	0.4031	0.151015857	0.132293403	0.115816693
-68.5	0.1243	0.2269	0.412	0.153989098	0.135091688	0.118373797
-68	0.1268	0.2317	0.4212	0.157086224	0.137949512	0.121017095
-67.5	0.1294	0.2366	0.4306	0.160307235	0.140866873	0.123717857
-67	0.132	0.2417	0.4402	0.163528246	0.14390331	0.126476081
-66.5	0.1347	0.2469	0.4501	0.166873142	0.146999286	0.1293205
-66	0.1375	0.2522	0.4603	0.170341923	0.150154799	0.132251113
-65.5	0.1403	0.2576	0.4707	0.173810704	0.15336985	0.13523919
-65	0.1432	0.2632	0.4814	0.17740337	0.156703977	0.138313461
-64.5	0.1461	0.2689	0.4923	0.180996036	0.160097642	0.141445195
-64	0.1491	0.2747	0.5036	0.184712587	0.163550845	0.144691855
-63.5	0.1522	0.2807	0.5151	0.188553023	0.167123125	0.147995978
-63	0.1554	0.2869	0.527	0.192517344	0.17081448	0.151415027
-62.5	0.1586	0.2932	0.5391	0.196481665	0.174565373	0.154891539
-62	0.1619	0.2996	0.5516	0.200569871	0.178375804	0.158482977
-61.5	0.1653	0.3063	0.5644	0.204781962	0.182364849	0.162160609
-61	0.1688	0.3131	0.5776	0.209117939	0.186413432	0.165953168
-60.5	0.1724	0.32	0.5911	0.2135778	0.190521553	0.169831921
-60	0.176	0.3272	0.6049	0.218037661	0.194808288	0.173796868
-59.5	0.1798	0.3345	0.6192	0.222745292	0.199154561	0.177905473
-59	0.1836	0.342	0.6338	0.227452924	0.20361991	0.182100273
-58.5	0.1875	0.3497	0.6488	0.23228444	0.208204334	0.186409999
-58	0.1915	0.3576	0.6641	0.237239841	0.212907835	0.190805919
-57.5	0.1956	0.3656	0.68	0.242319128	0.217670874	0.195374228
-57	0.1998	0.3739	0.6962	0.247522299	0.222612527	0.200028732
-56.5	0.2041	0.3824	0.7128	0.252849356	0.227673256	0.204798161
-56	0.2085	0.3911	0.7299	0.258300297	0.23285306	0.209711248
-55.5	0.213	0.4001	0.7475	0.263875124	0.238211479	0.214767993
-55	0.2176	0.4092	0.7655	0.269573835	0.243629436	0.219939664
-54.5	0.2224	0.4186	0.784	0.275520317	0.249226006	0.225254992
-54	0.2272	0.4282	0.8029	0.281466799	0.254941653	0.230685246
-53.5	0.2321	0.4381	0.8224	0.287537166	0.260835913	0.23628789
-53	0.2372	0.4482	0.8424	0.293855302	0.26684925	0.24203419
-52.5	0.2424	0.4585	0.8629	0.300297324	0.272981662	0.247924149
-52	0.2477	0.4691	0.884	0.306863231	0.279292689	0.253986496
-51.5	0.2531	0.48	0.9056	0.313553023	0.285782329	0.260192501
-51	0.2587	0.4911	0.9278	0.320490585	0.292391045	0.266570895
-50.5	0.2644	0.5026	0.9505	0.327552032	0.299237914	0.273092946
-50	0.2702	0.5143	0.9739	0.334737364	0.306203858	0.279816118
-49.5	0.2761	0.5262	0.9978	0.342046581	0.313288878	0.286682948
-49	0.2822	0.5385	1.0224	0.349603568	0.32061205	0.293750898
-48.5	0.2884	0.5511	1.0476	0.35728444	0.328113837	0.300991237
-48	0.2948	0.564	1.0735	0.365213082	0.335794237	0.308432696
-47.5	0.3013	0.5771	1.1	0.37326561	0.343593713	0.316046545
-47	0.3079	0.5906	1.1272	0.381442022	0.351631341	0.323861514
-46.5	0.3147	0.6044	1.155	0.389866204	0.359847583	0.331848872
-46	0.3216	0.6186	1.1836	0.398414272	0.368301977	0.340066082
-45.5	0.3287	0.633	1.2128	0.407210109	0.376875447	0.348455682
-45	0.3359	0.6478	1.2428	0.416129832	0.385687068	0.357075133
-44.5	0.3433	0.6629	1.2735	0.425297324	0.394677304	0.365895705
-44	0.3509	0.6784	1.305	0.434712587	0.403905692	0.374946128
-43.5	0.3586	0.6942	1.3372	0.444251734	0.413312693	0.384197673
-43	0.3664	0.7104	1.3702	0.453914767	0.422957847	0.393679069
-42.5	0.3744	0.7269	1.4039	0.46382557	0.432781615	0.403361586
-42	0.3826	0.7437	1.4384	0.473984143	0.442783996	0.413273955
-41.5	0.3909	0.7609	1.4737	0.484266601	0.45302453	0.423416176
-41	0.3994	0.7785	1.5098	0.494796829	0.463503215	0.433788249
-40.5	0.408	0.7964	1.5467	0.505450942	0.474160514	0.444390174
-40	0.4168	0.8147	1.5844	0.516352825	0.485055966	0.455221951
-39.5	0.4257	0.8333	1.6228	0.527378593	0.496130031	0.466254848
-39	0.4348	0.8523	1.6621	0.538652131	0.507442248	0.47754633
-38.5	0.4441	0.8717	1.7022	0.550173439	0.518992617	0.489067663
-38	0.4535	0.8914	1.7431	0.561818632	0.5307216	0.500818848
-37.5	0.463	0.9114	1.7847	0.573587711	0.542629197	0.512771154
-37	0.4727	0.9317	1.8272	0.585604559	0.554715408	0.524982043
-36.5	0.4825	0.9524	1.8704	0.597745292	0.567039771	0.537394053
-36	0.4925	0.9734	1.9144	0.610133796	0.579542748	0.550035914
-35.5	0.5025	0.9948	1.959	0.622522299	0.592283877	0.562850165
